municipio;curso;grau;turno;modalidade;nivel;habilitacao;convenio;forma_ingresso;ano;periodo;quantidade;
BALSAS;ENGENHARIA AMBIENTAL;BACHARELADO;Vespertino e Noturno;Presencial;G;;;REINGRESSO SEGUNDO CICLO;2021;2;2;
BALSAS;ENGENHARIA CIVIL;BACHARELADO;Matutino;Presencial;G;;;REINGRESSO SEGUNDO CICLO;2021;2;8;
CHAPADINHA;AGRONOMIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;7;
CHAPADINHA;AGRONOMIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;1;
CHAPADINHA;AGRONOMIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;7;
CHAPADINHA;CIÊNCIAS BIOLÓGICAS;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;11;
CHAPADINHA;CIÊNCIAS BIOLÓGICAS;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;2;
CHAPADINHA;CIÊNCIAS BIOLÓGICAS;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;5;
CHAPADINHA;CIÊNCIAS BIOLÓGICAS;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;1;
CHAPADINHA;ENGENHARIA AGRÍCOLA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;5;
CHAPADINHA;ENGENHARIA AGRÍCOLA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;2;
CHAPADINHA;ZOOTECNIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;9;
CHAPADINHA;ZOOTECNIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;1;
CHAPADINHA;ZOOTECNIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;4;
CHAPADINHA;ZOOTECNIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;1;
CODÓ;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;ENEM;2021;2;1;
CODÓ;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;18;
CODÓ;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;1;
CODÓ;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;2;
CODÓ;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;7;
CODÓ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;14;
CODÓ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;1;
CODÓ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;3;
CODÓ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;5;
CODÓ;PEDAGOGIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;21;
CODÓ;PEDAGOGIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;5;
CODÓ;PEDAGOGIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;6;
GRAJAÚ;CIÊNCIAS HUMANAS - GEOGRAFIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;14;
GRAJAÚ;CIÊNCIAS HUMANAS - GEOGRAFIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;2;
GRAJAÚ;CIÊNCIAS HUMANAS - GEOGRAFIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;1;
GRAJAÚ;CIÊNCIAS HUMANAS - GEOGRAFIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;4;
GRAJAÚ;CIÊNCIAS HUMANAS - GEOGRAFIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;2;
GRAJAÚ;CIÊNCIAS NATURAIS - QUÍMICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;15;
GRAJAÚ;CIÊNCIAS NATURAIS - QUÍMICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;1;
GRAJAÚ;CIÊNCIAS NATURAIS - QUÍMICA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;3;
IMPERATRIZ;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;29;
IMPERATRIZ;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;3;
IMPERATRIZ;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;4;
IMPERATRIZ;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;11;
IMPERATRIZ;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;10;
IMPERATRIZ;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - PCD  (Lei 12711/2012);2021;2;1;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;16;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;3;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;3;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;10;
IMPERATRIZ;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;9;
IMPERATRIZ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;19;
IMPERATRIZ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;1;
IMPERATRIZ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;1;
IMPERATRIZ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;7;
IMPERATRIZ;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;10;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;REMOCAO;2021;2;1;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;19;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;2;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;2;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;7;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR - PCD (Lei 12711/2012);2021;2;1;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;7;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - PCD  (Lei 12711/2012);2021;2;1;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;TRANSF. COMPULSORIA;2021;2;1;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;24;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;3;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - INDÍGENA (Lei 12711/2012);2021;2;1;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;2;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;9;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;8;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - PCD  (Lei 12711/2012);2021;2;1;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;12;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;1;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;1;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;7;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;3;
IMPERATRIZ;JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;15;
IMPERATRIZ;JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;1;
IMPERATRIZ;JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;1;
IMPERATRIZ;JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;8;
IMPERATRIZ;JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR - PCD (Lei 12711/2012);2021;2;1;
IMPERATRIZ;JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;2;
IMPERATRIZ;JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - PCD  (Lei 12711/2012);2021;2;1;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;RESERVA DE VAGA JUDICIAL;2021;2;1;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;20;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;2;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - INDÍGENA - BR (Lei 12711/2012);2021;2;1;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;2;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;6;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR - PCD (Lei 12711/2012);2021;2;2;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;6;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - PCD  (Lei 12711/2012);2021;2;1;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Matutino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;19;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Matutino;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;4;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Matutino;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;2;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Matutino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;3;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Matutino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;8;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;1;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;1;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;1;
PINHEIRO;CIÊNCIAS HUMANAS - FILOSOFIA;LICENCIATURA PLENA;Noturno;Presencial;G;FILOSOFIA;;SISU - AMPLA CONCORRÊNCIA;2021;2;13;
PINHEIRO;CIÊNCIAS HUMANAS - FILOSOFIA;LICENCIATURA PLENA;Noturno;Presencial;G;FILOSOFIA;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;3;
PINHEIRO;CIÊNCIAS HUMANAS - FILOSOFIA;LICENCIATURA PLENA;Noturno;Presencial;G;FILOSOFIA;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;1;
PINHEIRO;CIÊNCIAS HUMANAS - FILOSOFIA;LICENCIATURA PLENA;Noturno;Presencial;G;FILOSOFIA;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;1;
PINHEIRO;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;22;
PINHEIRO;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;1;
PINHEIRO;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;5;
PINHEIRO;CIÊNCIAS HUMANAS - HISTÓRIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;4;
PINHEIRO;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;19;
PINHEIRO;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;9;
PINHEIRO;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;5;
PINHEIRO;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;13;
PINHEIRO;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;7;
PINHEIRO;CIÊNCIAS NATURAIS - BIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - PCD  (Lei 12711/2012);2021;2;1;
PINHEIRO;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;28;
PINHEIRO;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;3;
PINHEIRO;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;3;
PINHEIRO;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;6;
PINHEIRO;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR - PCD (Lei 12711/2012);2021;2;1;
PINHEIRO;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;6;
PINHEIRO;ENGENHARIA DA PESCA;BACHARELADO;Matutino, Vespertino e Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;19;
PINHEIRO;ENGENHARIA DA PESCA;BACHARELADO;Matutino, Vespertino e Noturno;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;1;
PINHEIRO;ENGENHARIA DA PESCA;BACHARELADO;Matutino, Vespertino e Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;7;
PINHEIRO;ENGENHARIA DA PESCA;BACHARELADO;Matutino, Vespertino e Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;4;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;25;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;4;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - INDÍGENA - BR (Lei 12711/2012);2021;2;1;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - INDÍGENA (Lei 12711/2012);2021;2;1;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PUBLICA (Lei 12711/2012);2021;2;2;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR (Lei 12711/2012);2021;2;9;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - BR - PCD (Lei 12711/2012);2021;2;1;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO (Lei 12711/2012);2021;2;8;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESC.PÚBLICA - PRETO ou PARDO - PCD  (Lei 12711/2012);2021;2;1;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;TRANSF. COMPULSORIA;2021;2;1;
SÃO BERNARDO;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2021;2;31;
SÃO BERNARDO;CIÊNCIAS HUMANAS - SOCIOLOGIA;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESC.PÚBLICA - BR (Lei 12711/2012);2021;2;3;
